
Standard & Poors 500 Index,Last: 4600.4502,Change:  -62.3998
"Date: January 18, 2022, 3:17 PM EST",Bid: 4599.6602,Ask: 4601.6201,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Wed Feb 09 2022,SPXW220209C04650000,85.3,0,56.9,57.4,0,0.1772,0.4084,0.0019,350,4650.00,SPXW220209P04650000,74.25,0,108.5,109.1,0,0.1772,-0.5914,0.0019,357
Wed Feb 09 2022,SPXW220209C04655000,83.25,0,54.3,54.8,0,0.1759,0.3979,0.0019,5,4655.00,SPXW220209P04655000,87.79,0,110.9,111.6,0,0.1759,-0.6018,0.0019,6
Wed Feb 09 2022,SPXW220209C04660000,51.7,-26.45,51.8,52.4,10,0.1744,0.3874,0.0019,21,4660.00,SPXW220209P04660000,111.4,32.5,113.4,114.1,1,0.1744,-0.6123,0.0019,24
Wed Feb 09 2022,SPXW220209C04665000,0,0,49.4,49.9,0,0.1729,0.3768,0.0019,0,4665.00,SPXW220209P04665000,77.53,0,116,116.6,0,0.1731,-0.6229,0.0019,2
Wed Feb 09 2022,SPXW220209C04670000,48.34,-23.61,47,47.6,10,0.1716,0.3662,0.0019,38,4670.00,SPXW220209P04670000,96.54,0,118.6,119.3,0,0.1716,-0.6336,0.0019,50
Wed Feb 09 2022,SPXW220209C04675000,81.39,0,44.7,45.2,0,0.1703,0.3555,0.0019,3,4675.00,SPXW220209P04675000,82.91,0,121.3,122,0,0.1703,-0.6443,0.0019,80
Wed Feb 09 2022,SPXW220209C04680000,45.18,-20.77,42.5,43,5,0.1688,0.3447,0.0019,0,4680.00,SPXW220209P04680000,109.77,0,124,124.8,0,0.1688,-0.655,0.0019,43
Wed Feb 09 2022,SPXW220209C04685000,61.8,0,40.3,40.8,0,0.1674,0.3339,0.0019,1,4685.00,SPXW220209P04685000,112.17,0,126.9,127.5,0,0.1674,-0.6659,0.0019,6
Wed Feb 09 2022,SPXW220209C04690000,36.83,-23.37,38.2,38.7,1,0.166,0.3231,0.0019,3,4690.00,SPXW220209P04690000,85.85,0,129.7,130.4,0,0.166,-0.6767,0.0019,5
Wed Feb 09 2022,SPXW220209C04695000,51.9,0,36.1,36.6,0,0.1647,0.3122,0.0019,6,4695.00,SPXW220209P04695000,88.5,0,132.7,133.3,0,0.1646,-0.6875,0.0019,2
Wed Feb 09 2022,SPXW220209C04700000,28,-26.6,34.1,34.6,4,0.1633,0.3014,0.0019,11,4700.00,SPXW220209P04700000,67.7,0,135.7,136.4,0,0.1632,-0.6983,0.0019,39
Wed Feb 09 2022,SPXW220209C04705000,73.08,0,32.2,32.7,0,0.1619,0.2906,0.0019,5,4705.00,SPXW220209P04705000,69.3,0,138.7,139.5,0,0.162,-0.7091,0.0019,20
Wed Feb 09 2022,SPXW220209C04710000,24.25,-25.05,30.3,30.9,1,0.1606,0.2799,0.0018,301,4710.00,SPXW220209P04710000,113.93,0,141.9,142.6,0,0.1605,-0.7199,0.0018,27
Wed Feb 09 2022,SPXW220209C04715000,26.34,-20.46,28.6,29.1,2,0.1593,0.2692,0.0018,5,4715.00,SPXW220209P04715000,114.91,0,145.1,145.8,0,0.1595,-0.7306,0.0018,8
Wed Feb 09 2022,SPXW220209C04720000,21.25,-23.05,26.8,27.4,8,0.1582,0.2586,0.0018,277,4720.00,SPXW220209P04720000,170.22,65.27,148.4,149,5,0.158,-0.7412,0.0018,28
Wed Feb 09 2022,SPXW220209C04725000,42.4,0,25.2,25.7,0,0.1568,0.2481,0.0018,70,4725.00,SPXW220209P04725000,72.92,0,151.7,152.4,0,0.1569,-0.7517,0.0018,1
Wed Feb 09 2022,SPXW220209C04730000,37.41,0,23.6,24.1,0,0.1556,0.2377,0.0018,158,4730.00,SPXW220209P04730000,109.7,0,155.1,155.8,0,0.1556,-0.762,0.0018,5
Wed Feb 09 2022,SPXW220209C04735000,21.11,-16.19,22.1,22.6,1,0.1542,0.2275,0.0017,0,4735.00,SPXW220209P04735000,89.46,0,158.6,159.3,0,0.1542,-0.7723,0.0017,2
Wed Feb 09 2022,SPXW220209C04740000,17.9,-17.2,20.6,21.1,1,0.1532,0.2174,0.0017,220,4740.00,SPXW220209P04740000,172.66,56.91,162.1,162.8,3,0.1531,-0.7824,0.0017,150
Wed Feb 09 2022,SPXW220209C04745000,30.76,0,19.2,19.7,0,0.152,0.2074,0.0017,8,4745.00,SPXW220209P04745000,0,0,165.7,166.5,0,0.1519,-0.7923,0.0017,0
Wed Feb 09 2022,SPXW220209C04750000,15.5,-15.4,17.9,18.4,11,0.1507,0.1977,0.0016,673,4750.00,SPXW220209P04750000,84.97,0,169.4,170.1,0,0.1508,-0.802,0.0016,1
Wed Feb 09 2022,SPXW220209C04755000,60.71,0,16.7,17.1,0,0.1496,0.1882,0.0016,7,4755.00,SPXW220209P04755000,0,0,173,174,0,0.1495,-0.8116,0.0016,0
Wed Feb 09 2022,SPXW220209C04760000,15,-12.1,15.5,15.9,23,0.1484,0.1788,0.0016,79,4760.00,SPXW220209P04760000,145.53,0,177,177.7,0,0.1484,-0.8209,0.0016,6
Wed Feb 09 2022,SPXW220209C04765000,13.09,-12.21,14.4,14.8,6,0.1475,0.1697,0.0015,26,4765.00,SPXW220209P04765000,144.53,0,180.8,181.6,0,0.1474,-0.83,0.0015,4
Wed Feb 09 2022,SPXW220209C04770000,10.6,-12.95,13.3,13.7,44,0.1465,0.1609,0.0015,24,4770.00,SPXW220209P04770000,0,0,184.8,185.5,0,0.1466,-0.8389,0.0015,0
Wed Feb 09 2022,SPXW220209C04775000,9.8,-12.15,12.3,12.7,7,0.1455,0.1522,0.0014,569,4775.00,SPXW220209P04775000,142.98,0,188.8,189.5,0,0.1456,-0.8475,0.0014,2
Wed Feb 09 2022,SPXW220209C04780000,11.3,-9.05,11.4,11.8,14,0.1444,0.1439,0.0014,329,4780.00,SPXW220209P04780000,138.01,0,190.2,195.8,0,0.1456,-0.8559,0.0014,1
Wed Feb 09 2022,SPXW220209C04785000,43.2,0,10.5,10.9,0,0.1436,0.1358,0.0013,32,4785.00,SPXW220209P04785000,170.19,0,194.1,200,0,0.1449,-0.864,0.0013,2
Wed Feb 09 2022,SPXW220209C04790000,7.7,-9.85,9.7,10.1,8,0.1427,0.128,0.0013,740,4790.00,SPXW220209P04790000,0,0,198.3,204.1,0,0.1437,-0.8718,0.0013,0
Wed Feb 09 2022,SPXW220209C04795000,7.44,-8.76,8.9,9.3,2,0.1419,0.1204,0.0012,3,4795.00,SPXW220209P04795000,177.99,0,202.5,208.4,0,0.1432,-0.8793,0.0012,2
Wed Feb 09 2022,SPXW220209C04800000,8.37,-6.58,8.3,8.6,14,0.1412,0.1132,0.0012,311,4800.00,SPXW220209P04800000,229.98,74.33,206.8,212.7,20,0.1424,-0.8866,0.0012,2
Wed Feb 09 2022,SPXW220209C04805000,7.66,-6.14,7.6,7.9,31,0.1403,0.1062,0.0012,3,4805.00,SPXW220209P04805000,0,0,211.1,216.5,0,0.1422,-0.8935,0.0012,0
Wed Feb 09 2022,SPXW220209C04810000,5.87,-6.88,7,7.3,55,0.1396,0.0996,0.0011,6,4810.00,SPXW220209P04810000,0,0,215.5,221.2,0,0.1404,-0.9002,0.0011,0
Wed Feb 09 2022,SPXW220209C04815000,5.96,-5.74,6.4,6.7,50,0.1388,0.0933,0.001,51,4815.00,SPXW220209P04815000,0,0,219.9,225.6,0,0.1399,-0.9065,0.001,0
Wed Feb 09 2022,SPXW220209C04820000,5.09,-5.66,5.9,6.2,111,0.1384,0.0872,0.001,57,4820.00,SPXW220209P04820000,247.98,76.73,224.4,230.1,20,0.1393,-0.9125,0.001,3
Wed Feb 09 2022,SPXW220209C04825000,5.1,-4.8,5.4,5.7,104,0.1377,0.0815,0.001,4,4825.00,SPXW220209P04825000,0,0,228.9,234.6,0,0.1387,-0.9182,0.001,0
Wed Feb 09 2022,SPXW220209C04830000,6.46,0,5,5.3,0,0.1372,0.0761,0.0009,4,4830.00,SPXW220209P04830000,0,0,233.4,239.2,0,0.1385,-0.9236,0.0009,0
Wed Feb 09 2022,SPXW220209C04840000,4.23,-3.37,4.2,4.5,200,0.1362,0.0662,0.0008,120,4840.00,SPXW220209P04840000,0,0,242.6,248.6,0,0.1384,-0.9336,0.0008,0
Wed Feb 09 2022,SPXW220209C04850000,3.75,-2.65,3.5,3.8,210,0.1356,0.0574,0.0008,1036,4850.00,SPXW220209P04850000,0,0,251.9,257.9,0,0.1378,-0.9423,0.0008,0
Wed Feb 09 2022,SPXW220209C04860000,2.82,-2.53,3,3.2,1,0.1352,0.0498,0.0007,47,4860.00,SPXW220209P04860000,0,0,261.6,267.4,0,0.1346,-0.95,0.0007,0
Wed Feb 09 2022,SPXW220209C04870000,2.73,-1.77,2.55,2.7,20,0.1348,0.0431,0.0006,25,4870.00,SPXW220209P04870000,0,0,271.1,276.5,0,0.1354,-0.9566,0.0006,0
Wed Feb 09 2022,SPXW220209C04875000,1.99,-2.16,2.35,2.5,5,0.1348,0.0401,0.0006,184,4875.00,SPXW220209P04875000,0,0,275.9,281.3,0,0.1354,-0.9596,0.0006,0
Wed Feb 09 2022,SPXW220209C04900000,1.45,-1.25,1.55,1.7,1,0.1346,0.0282,0.0004,248,4900.00,SPXW220209P04900000,0,0,300.1,306,0,0.1342,-0.9715,0.0004,0
Wed Feb 09 2022,SPXW220209C04925000,1.75,0,1,1.15,0,0.1346,0.0202,0.0003,20,4925.00,SPXW220209P04925000,0,0,324.7,330,0,0,-0.9795,0.0003,0
Wed Feb 09 2022,SPXW220209C04950000,0.69,-0.535,0.65,0.8,30,0.1353,0.0148,0.0002,26,4950.00,SPXW220209P04950000,0,0,349.2,355.1,0,0.1352,-0.9849,0.0002,0
Wed Feb 09 2022,SPXW220209C04975000,0.5,-0.375,0.45,0.55,1,0.1366,0.0111,0.0002,13,4975.00,SPXW220209P04975000,0,0,373.9,379.9,0,0.1359,-0.9887,0.0002,0
Wed Feb 09 2022,SPXW220209C05000000,0.4,-0.25,0.3,0.4,9,0.1381,0.0085,0.0001,13,5000.00,SPXW220209P05000000,0,0,398.9,404.7,0,0.1399,-0.9913,0.0001,0
Wed Feb 09 2022,SPXW220209C05025000,0.36,-0.115,0.2,0.3,21,0.14,0.0066,0.0001,25,5025.00,SPXW220209P05025000,0,0,423.8,429.6,0,0.1429,-0.9931,0.0001,0
Wed Feb 09 2022,SPXW220209C05050000,0.17,-0.205,0.15,0.25,21,0.144,0.0053,0.0001,1,5050.00,SPXW220209P05050000,0,0,448.7,454.5,0,0.1444,-0.9945,0.0001,0
Wed Feb 09 2022,SPXW220209C05075000,0,0,0.1,0.2,0,0.1464,0.0043,0.0001,0,5075.00,SPXW220209P05075000,0,0,473.5,479.3,0,0.1243,-0.9954,0.0001,0
Wed Feb 09 2022,SPXW220209C05100000,0.4,0,0.05,0.2,0,0.1503,0.0036,0.0001,23,5100.00,SPXW220209P05100000,0,0,498.5,504.5,0,0.1509,-0.9961,0.0001,0
Wed Feb 09 2022,SPXW220209C05125000,0,0,0.05,0.15,0,0.1535,0.0031,0,0,5125.00,SPXW220209P05125000,0,0,523.6,529.4,0,0.1585,-0.9966,0,0
Wed Feb 09 2022,SPXW220209C05150000,0.1,-0.075,0.05,0.15,10,0.1597,0.0027,0,0,5150.00,SPXW220209P05150000,0,0,548.6,554,0,0,-0.997,0,0
Wed Feb 09 2022,SPXW220209C05200000,0.3,0,0.05,0.15,0,0.1717,0.0022,0,12,5200.00,SPXW220209P05200000,0,0,598.4,604.2,0,0,-0.9976,0,0
Wed Feb 09 2022,SPXW220209C05250000,0,0,0,0.15,0,0.1793,0.0018,0,0,5250.00,SPXW220209P05250000,0,0,648.5,654.2,0,0.1729,-0.998,0,0
Wed Feb 09 2022,SPXW220209C05300000,0.2,0,0,0.15,0,0.191,0.0015,0,14,5300.00,SPXW220209P05300000,0,0,698.5,704,0,0,-0.9983,0,0
Wed Feb 09 2022,SPXW220209C05400000,0,0,0,0.1,0,0.207,0.0011,0,0,5400.00,SPXW220209P05400000,0,0,798.4,804.3,0,0,-0.9987,0,0
Wed Feb 09 2022,SPXW220209C05500000,0,0,0,0.1,0,0.2285,0.0008,0,0,5500.00,SPXW220209P05500000,0,0,898.1,904.3,0,0.1985,-0.999,0,0
Wed Feb 09 2022,SPXW220209C05600000,0,0,0,0.1,0,0.2498,0.0006,0,0,5600.00,SPXW220209P05600000,0,0,998.3,1004,0,0,-0.9992,0,0
Wed Feb 09 2022,SPXW220209C05800000,0,0,0,0.05,0,0.2762,0.0003,0,0,5800.00,SPXW220209P05800000,0,0,1198.2,1204,0,0.2831,-0.9995,0,0
Wed Feb 09 2022,SPXW220209C06000000,0,0,0,0.05,0,0.3133,0.0002,0,0,6000.00,SPXW220209P06000000,0,0,1392.3,1410.4,0,0.4558,-0.9996,0,0
Wed Feb 09 2022,SPXW220209C06200000,0,0,0,0.05,0,0.3491,0.0001,0,0,6200.00,SPXW220209P06200000,0,0,1592,1610.4,0,0.423,-0.9997,0,0
Wed Feb 09 2022,SPXW220209C06400000,0,0,0,0.05,0,0.3832,0,0,0,6400.00,SPXW220209P06400000,0,0,1792.2,1810.3,0,0.4788,-0.9997,0,0
Wed Feb 09 2022,SPXW220209C06600000,0,0,0,0.05,0,0.416,0,0,0,6600.00,SPXW220209P06600000,0,0,1991.9,2010.3,0,0.511,-0.9997,0,0
Wed Feb 09 2022,SPXW220209C06800000,0,0,0,0.05,0,0.4477,0,0,0,6800.00,SPXW220209P06800000,0,0,2192.1,2210.2,0,0.5641,-0.9997,0,0
Wed Feb 09 2022,SPXW220209C07000000,0,0,0,0.05,0,0.4783,0,0,0,7000.00,SPXW220209P07000000,0,0,2391.8,2410.2,0,0.594,-0.9998,0,0
Fri Feb 11 2022,SPXW220211C01000000,0,0,3587.8,3605.9,0,0,1,0,0,1000.00,SPXW220211P01000000,0,0,0,0.05,0,1.6315,0,0,0
Fri Feb 11 2022,SPXW220211C01200000,0,0,3387.9,3406,0,0,0.9999,0,0,1200.00,SPXW220211P01200000,0,0,0,0.05,0,1.4393,0,0,0
Fri Feb 11 2022,SPXW220211C01400000,0,0,3188,3206.4,0,0,0.9999,0,0,1400.00,SPXW220211P01400000,0,0,0,0.05,0,1.2774,0,0,0
Fri Feb 11 2022,SPXW220211C01600000,0,0,2988,3006.2,0,0,0.9999,0,0,1600.00,SPXW220211P01600000,0.1,0,0,0.05,0,1.1374,-0.0001,0,2
Fri Feb 11 2022,SPXW220211C01800000,0,0,2788.1,2806.5,0,0,0.9999,0,0,1800.00,SPXW220211P01800000,0,0,0,0.05,0,1.0141,-0.0001,0,0
Fri Feb 11 2022,SPXW220211C01900000,0,0,2688.1,2706.2,0,0,0.9998,0,0,1900.00,SPXW220211P01900000,0,0,0,0.05,0,0.9575,-0.0001,0,0
Fri Feb 11 2022,SPXW220211C02000000,0,0,2588.1,2606.2,0,0,0.9998,0,0,2000.00,SPXW220211P02000000,0.05,0,0,0.05,0,0.9038,-0.0002,0,246
Fri Feb 11 2022,SPXW220211C02100000,0,0,2488.2,2506.6,0,0,0.9998,0,0,2100.00,SPXW220211P02100000,0.2,0,0,0.1,0,0.892,-0.0002,0,32
Fri Feb 11 2022,SPXW220211C02200000,0,0,2388.2,2406.4,0,0,0.9997,0,0,2200.00,SPXW220211P02200000,0.05,0,0,0.1,0,0.8411,-0.0003,0,33
Fri Feb 11 2022,SPXW220211C02300000,0,0,2288.3,2306.7,0,0,0.9996,0,0,2300.00,SPXW220211P02300000,0.15,0,0.05,0.1,0,0.8153,-0.0003,0,34
Fri Feb 11 2022,SPXW220211C02400000,0,0,2188.4,2206.5,0,0,0.9995,0,0,2400.00,SPXW220211P02400000,0.2,0,0.05,0.15,0,0.7838,-0.0004,0,64
Fri Feb 11 2022,SPXW220211C02500000,0,0,2088.4,2106.5,0,0,0.9994,0,0,2500.00,SPXW220211P02500000,0.2,0.05,0.1,0.2,81,0.7604,-0.0006,0,97
Fri Feb 11 2022,SPXW220211C02600000,0,0,1988.5,2006.9,0,0,0.9993,0,0,2600.00,SPXW220211P02600000,0.2,0,0.1,0.25,0,0.723,-0.0007,0,126
Fri Feb 11 2022,SPXW220211C02700000,0,0,1888.6,1907,0,0,0.999,0,0,2700.00,SPXW220211P02700000,0.3,0.075,0.15,0.3,35,0.6921,-0.0009,0,202
Fri Feb 11 2022,SPXW220211C02800000,0,0,1788.7,1807.1,0,0,0.9988,0,0,2800.00,SPXW220211P02800000,0.3,0.025,0.25,0.35,81,0.6641,-0.0012,0,448
Fri Feb 11 2022,SPXW220211C02900000,0,0,1688.8,1707.2,0,0,0.9983,0,0,2900.00,SPXW220211P02900000,0.4,0.025,0.35,0.45,14,0.6367,-0.0016,0,332
Fri Feb 11 2022,SPXW220211C03000000,0,0,1588.9,1607.1,0,0,0.9978,0,0,3000.00,SPXW220211P03000000,0.45,0,0.45,0.55,658,0.606,-0.0022,0,1071
Fri Feb 11 2022,SPXW220211C03100000,0,0,1489.1,1507.2,0,0,0.997,0,0,3100.00,SPXW220211P03100000,0.75,0.175,0.6,0.7,125,0.5779,-0.003,0,1323
Fri Feb 11 2022,SPXW220211C03200000,0,0,1389.3,1407.4,0,0,0.9959,0,0,3200.00,SPXW220211P03200000,0.9,0.175,0.75,0.9,299,0.5488,-0.004,0,1184
Fri Feb 11 2022,SPXW220211C03300000,0,0,1295.2,1301.4,0,0.5929,0.9945,0,0,3300.00,SPXW220211P03300000,1.25,0.3,1,1.1,104,0.52,-0.0054,0,340
Fri Feb 11 2022,SPXW220211C03350000,0,0,1245.4,1251.5,0,0.5736,0.9937,0,0,3350.00,SPXW220211P03350000,1.41,0.335,1.15,1.25,63,0.5063,-0.0063,0,2143
Fri Feb 11 2022,SPXW220211C03400000,0,0,1195.6,1201.7,0,0.4799,0.9927,0,0,3400.00,SPXW220211P03400000,1.54,0.34,1.3,1.45,446,0.4929,-0.0073,0,788
Fri Feb 11 2022,SPXW220211C03450000,0,0,1145.8,1151.9,0,0.5346,0.9916,0,0,3450.00,SPXW220211P03450000,1.41,0,1.5,1.65,0,0.4795,-0.0084,0,534
Fri Feb 11 2022,SPXW220211C03500000,0,0,1096,1102.1,0,0.4532,0.9903,0,0,3500.00,SPXW220211P03500000,1.7,0,1.7,1.85,0,0.465,-0.0097,0,2491
Fri Feb 11 2022,SPXW220211C03525000,0,0,1071.2,1077.2,0,0.4478,0.9896,0,0,3525.00,SPXW220211P03525000,1.9,0.275,1.85,1.95,16,0.4582,-0.0104,0,1440
Fri Feb 11 2022,SPXW220211C03550000,0,0,1046.3,1052.3,0,0.4402,0.9888,0,0,3550.00,SPXW220211P03550000,2.28,0.555,1.95,2.1,40,0.4512,-0.0112,0,163
Fri Feb 11 2022,SPXW220211C03575000,0,0,1021.5,1027.5,0,0.4356,0.988,0.0001,0,3575.00,SPXW220211P03575000,2.59,0,2.1,2.25,0,0.4454,-0.012,0.0001,151
Fri Feb 11 2022,SPXW220211C03600000,1187.4,0,996.6,1002.6,0,0.4275,0.9871,0.0001,1,3600.00,SPXW220211P03600000,2.58,0.605,2.25,2.4,123,0.4378,-0.0129,0.0001,188
Fri Feb 11 2022,SPXW220211C03625000,0,0,971.5,977.8,0,0.4666,0.9862,0.0001,0,3625.00,SPXW220211P03625000,2.95,0.875,2.4,2.55,22,0.4306,-0.0138,0.0001,395
Fri Feb 11 2022,SPXW220211C03650000,0,0,947,952.9,0,0.4149,0.9851,0.0001,0,3650.00,SPXW220211P03650000,2.9,0.675,2.55,2.7,20,0.4232,-0.0148,0.0001,188
Fri Feb 11 2022,SPXW220211C03675000,0,0,922.1,928.1,0,0.4075,0.984,0.0001,0,3675.00,SPXW220211P03675000,2.3,0,2.75,2.9,0,0.4167,-0.0159,0.0001,7882
Fri Feb 11 2022,SPXW220211C03700000,0,0,897.4,903.3,0,0.4021,0.9828,0.0001,0,3700.00,SPXW220211P03700000,3.5,1,2.95,3.1,10,0.4098,-0.0171,0.0001,236
Fri Feb 11 2022,SPXW220211C03725000,0,0,872.3,878.5,0,0.431,0.9815,0.0001,0,3725.00,SPXW220211P03725000,3.38,0.705,3.1,3.3,43,0.4022,-0.0184,0.0001,7799
Fri Feb 11 2022,SPXW220211C03750000,0,0,847.8,853.7,0,0.388,0.9801,0.0001,0,3750.00,SPXW220211P03750000,3.7,0.875,3.3,3.5,5,0.3948,-0.0198,0.0001,91
Fri Feb 11 2022,SPXW220211C03775000,0,0,822.8,829.1,0,0.3805,0.9786,0.0001,0,3775.00,SPXW220211P03775000,3.1,0,3.6,3.8,0,0.3889,-0.0214,0.0001,465
Fri Feb 11 2022,SPXW220211C03800000,0,0,798.3,804.2,0,0.3745,0.9769,0.0001,0,3800.00,SPXW220211P03800000,4.5,1.3,3.8,4,18431,0.3809,-0.0231,0.0001,30569
Fri Feb 11 2022,SPXW220211C03825000,0,0,773.4,779.5,0,0.3973,0.975,0.0001,0,3825.00,SPXW220211P03825000,3.45,0,4.1,4.3,0,0.3742,-0.0249,0.0001,169
Fri Feb 11 2022,SPXW220211C03850000,0,0,749,754.8,0,0.362,0.973,0.0001,0,3850.00,SPXW220211P03850000,5.13,1.48,4.4,4.6,5,0.3671,-0.027,0.0001,235
Fri Feb 11 2022,SPXW220211C03875000,0,0,724.8,730.3,0,0.3548,0.9707,0.0002,0,3875.00,SPXW220211P03875000,5.4,0,4.8,5,0,0.361,-0.0293,0.0002,427
Fri Feb 11 2022,SPXW220211C03900000,0,0,699.8,705.5,0,0.3491,0.9682,0.0002,0,3900.00,SPXW220211P03900000,5.6,0,5.2,5.4,0,0.3545,-0.0318,0.0002,2539
Fri Feb 11 2022,SPXW220211C03925000,0,0,675.2,680.9,0,0.3424,0.9654,0.0002,0,3925.00,SPXW220211P03925000,6.45,1.95,5.6,5.8,2,0.3475,-0.0346,0.0002,754
Fri Feb 11 2022,SPXW220211C03950000,0,0,650.7,656.4,0,0.3363,0.9622,0.0002,0,3950.00,SPXW220211P03950000,7.13,2.33,6.1,6.3,19,0.3412,-0.0378,0.0002,4955
Fri Feb 11 2022,SPXW220211C03975000,0,0,626.4,631.9,0,0.3307,0.9587,0.0002,0,3975.00,SPXW220211P03975000,8.17,3.02,6.6,6.8,7,0.3344,-0.0413,0.0002,1599
Fri Feb 11 2022,SPXW220211C04000000,803.66,0,601.9,607.5,0,0.3241,0.9547,0.0002,5,4000.00,SPXW220211P04000000,8.92,3.42,7.2,7.4,21,0.3281,-0.0453,0.0002,1683
Fri Feb 11 2022,SPXW220211C04025000,0,0,577.6,583.3,0,0.3187,0.9502,0.0003,0,4025.00,SPXW220211P04025000,8.3,2.3,7.9,8.1,89,0.3221,-0.0497,0.0003,1387
Fri Feb 11 2022,SPXW220211C04050000,580.47,0,553.4,558.9,0,0.3123,0.9453,0.0003,1,4050.00,SPXW220211P04050000,9.1,2.6,8.6,8.9,2355,0.3159,-0.0547,0.0003,352
Fri Feb 11 2022,SPXW220211C04075000,0,0,529.3,534.8,0,0.3068,0.9396,0.0003,0,4075.00,SPXW220211P04075000,9.92,2.82,9.5,9.8,45,0.3102,-0.0603,0.0003,871
Fri Feb 11 2022,SPXW220211C04100000,686.23,0,505.3,510.7,0,0.301,0.9334,0.0004,24,4100.00,SPXW220211P04100000,12.55,4.8,10.5,10.7,273,0.3042,-0.0666,0.0004,407
Fri Feb 11 2022,SPXW220211C04125000,0,0,481.4,486.8,0,0.2954,0.9263,0.0004,0,4125.00,SPXW220211P04125000,12.95,4.5,11.6,11.9,339,0.2987,-0.0737,0.0004,629
Fri Feb 11 2022,SPXW220211C04150000,0,0,457.7,463.2,0,0.2905,0.9184,0.0004,0,4150.00,SPXW220211P04150000,13.6,4.35,12.8,13.1,1411,0.2928,-0.0816,0.0004,649
Fri Feb 11 2022,SPXW220211C04175000,0,0,434.2,439.6,0,0.2853,0.9096,0.0005,0,4175.00,SPXW220211P04175000,14.3,4.05,14.2,14.5,69,0.2872,-0.0904,0.0005,588
Fri Feb 11 2022,SPXW220211C04190000,0,0,420.1,425.5,0,0.2819,0.9038,0.0005,0,4190.00,SPXW220211P04190000,15.65,4.8,15.1,15.5,262,0.284,-0.0962,0.0005,690
Fri Feb 11 2022,SPXW220211C04200000,414.63,-54.97,410.8,416.1,1,0.2797,0.8997,0.0005,33,4200.00,SPXW220211P04200000,16.58,5.28,15.8,16.1,129,0.2818,-0.1002,0.0005,1831
Fri Feb 11 2022,SPXW220211C04210000,405.28,-54.77,401.5,406.8,1,0.2776,0.8955,0.0006,1,4210.00,SPXW220211P04210000,17.97,6.27,16.5,16.8,5,0.2797,-0.1045,0.0006,286
Fri Feb 11 2022,SPXW220211C04220000,0,0,392.3,397.5,0,0.2742,0.891,0.0006,0,4220.00,SPXW220211P04220000,20.92,8.72,17.2,17.5,1,0.2776,-0.1089,0.0006,457
Fri Feb 11 2022,SPXW220211C04225000,0,0,387.7,393.2,0,0.2733,0.8888,0.0006,0,4225.00,SPXW220211P04225000,21.6,9.1,17.6,17.9,12,0.2764,-0.1112,0.0006,710
Fri Feb 11 2022,SPXW220211C04230000,410.83,0,383.1,388.1,0,0.2732,0.8864,0.0006,1,4230.00,SPXW220211P04230000,22.2,9.5,18,18.3,2,0.2754,-0.1136,0.0006,318
Fri Feb 11 2022,SPXW220211C04240000,0,0,373.9,378.9,0,0.2711,0.8816,0.0006,0,4240.00,SPXW220211P04240000,19.97,6.72,18.8,19.1,16,0.2733,-0.1184,0.0006,135
Fri Feb 11 2022,SPXW220211C04250000,0,0,364.8,370.1,0,0.2683,0.8766,0.0006,175,4250.00,SPXW220211P04250000,20.82,7.02,19.6,20,18,0.2712,-0.1234,0.0006,1945
Fri Feb 11 2022,SPXW220211C04260000,0,0,355.7,360.6,0,0.2671,0.8713,0.0007,0,4260.00,SPXW220211P04260000,22.5,8.1,20.5,20.8,3,0.2692,-0.1286,0.0007,56
Fri Feb 11 2022,SPXW220211C04270000,0,0,346.7,351.5,0,0.2652,0.8658,0.0007,0,4270.00,SPXW220211P04270000,24.25,9.25,21.5,21.8,23,0.267,-0.1341,0.0007,106
Fri Feb 11 2022,SPXW220211C04275000,371.7,0,342.2,347.4,0,0.2634,0.863,0.0007,1,4275.00,SPXW220211P04275000,25.3,10,21.9,22.3,10,0.266,-0.1369,0.0007,147
Fri Feb 11 2022,SPXW220211C04280000,0,0,337.7,342.9,0,0.2624,0.8602,0.0007,0,4280.00,SPXW220211P04280000,28.35,12.65,22.4,22.8,173,0.265,-0.1398,0.0007,120
Fri Feb 11 2022,SPXW220211C04290000,0,0,329.1,333.9,0,0.2599,0.8542,0.0007,0,4290.00,SPXW220211P04290000,24.3,7.95,23.4,23.8,34,0.2628,-0.1458,0.0007,185
Fri Feb 11 2022,SPXW220211C04300000,0,0,322.3,322.9,0,0.261,0.848,0.0008,0,4300.00,SPXW220211P04300000,25.35,8.25,24.5,24.9,197,0.2605,-0.1519,0.0008,6084
Fri Feb 11 2022,SPXW220211C04310000,487.98,0,313.4,314,0,0.2586,0.8416,0.0008,15,4310.00,SPXW220211P04310000,31.6,13.8,25.6,26,34,0.2587,-0.1584,0.0008,81
Fri Feb 11 2022,SPXW220211C04320000,313.2,-44.25,304.6,305.2,5,0.2564,0.8349,0.0008,35,4320.00,SPXW220211P04320000,28.07,9.47,26.8,27.2,10,0.2566,-0.165,0.0008,158
Fri Feb 11 2022,SPXW220211C04325000,332.4,0,300.2,300.8,0,0.2556,0.8315,0.0008,8,4325.00,SPXW220211P04325000,28.67,9.67,27.4,27.8,108,0.2555,-0.1685,0.0008,897
